TC5_W35,TC6A_W35,TC6B_W35,SNSA_W35,SNSB_W35,SNSE_W35,SM6A_W35,F_SEX_FINAL,F_CREGION_FINAL,F_EDUCCAT_FINAL,F_RACECMB_RECRUITMENT,F_AGECAT_FINAL,F_INCOME_FINAL,F_IDEO_FINAL,SM6B_W35,SM8A_W35,SM8B_W35,SM8C_W35,SM10A_W35,SM10B_W35,SM10C_W35,SM10D_W35,SM10E_W35,SM11_W35,SM3_W35,SM7_W35,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,WEIGHT_W35
1,3,1,0,0,0,3,1,1,1,1,4,7,3,3,2,2,2,2,2,2,2,2,2,1,2,-0.9266799605731803,1.599416440969365,1.2866799667428301,-0.6994256312420748,-0.03659943917300672,-0.8518944578556576,-1.6827366827341717,-1.1593530280231787,1.7176091049388642,0.2645399395
2,3,3,1,0,0,1,2,1,1,1,3,4,4,3,2,2,2,2,2,1,2,1,2,2,1,-0.5175189544502723,1.583770677687587,-0.0403098317287602,3.3179267144732125,0.18235653403890462,-0.9458232073215939,-0.2598597743338292,-1.242088413396623,1.0450996464045108,0.2074506751
1,3,3,1,0,0,3,2,1,1,1,4,5,4,2,1,2,2,2,2,2,2,1,2,2,1,-1.381656676642618,1.157385700742601,-1.195258980753767,1.2819488109321189,-0.5942628226965422,-0.6821660020508034,-1.0162035646797931,0.32480556935307137,-0.5547856410314282,0.1439681546
3,3,3,1,0,1,3,1,2,2,1,3,7,3,3,1,2,2,2,2,1,1,1,2,2,3,0.263878330063418,-1.0893104322765947,-0.055581312481323954,-0.08288960886198167,0.18160196663117661,0.0030178188933806084,-0.9996238546155292,0.09364424137608131,-1.3977104986114666,0.6943343125
1,3,1,1,0,0,1,1,3,1,1,3,9,3,3,1,2,2,2,2,1,1,2,1,2,1,-1.4939895660966966,1.1318996549118672,-0.6309693642074135,-0.008066047149955194,-0.7011522365222984,-1.1275330725431523,2.0309993984159336,1.987935322101769,0.5110069806939744,0.0922839966
3,3,3,0,0,0,3,1,3,1,1,4,8,3,3,2,2,2,2,2,2,2,2,2,2,3,-0.1857068567809943,1.2222258229998617,-0.5842194562893208,0.5764217467222619,1.1895102618085889,-0.7785815995174534,-0.03927382491635716,-0.1869787484605102,0.2878870740540113,0.1533246555
1,1,2,1,0,0,2,2,3,1,4,2,4,4,3,2,1,1,2,2,2,2,2,2,2,2,-0.6471833289754738,-0.6135744987075074,-0.8118331443220024,-0.7319522156881332,-0.16256150434615793,0.3183609318179137,-1.1274893985665053,-0.7082471065113142,-1.5126085847767055,0.8131223588
3,1,1,1,0,1,3,2,1,1,1,1,7,4,3,1,2,2,1,2,1,1,2,2,1,3,-0.9005633156174662,0.6743599550413464,-0.5880169519167561,0.31943874833542546,-0.19836423160400968,-0.31814738407874243,-0.12961030642159263,-0.5853169913613742,-1.6663998641627344,0.5040864204
1,3,1,0,0,0,2,2,3,1,1,2,7,4,1,2,1,1,2,2,2,2,2,2,2,3,0.33391077778928263,0.03774091570766326,-1.3354658647969155,-0.7351226386069151,1.4034090950966167,0.1639530352218899,0.18249868390567786,-0.4904961625297292,-0.5739151280083508,0.8295769923
2,3,1,1,0,0,2,1,2,1,1,3,8,2,2,2,2,2,2,2,1,2,2,2,1,2,0.7767751440910232,0.1027819401882835,-0.11788389252261366,-0.7284198211224164,-0.1609008886668651,0.38166463731078215,-0.6079978416132241,0.6964167339415568,-0.6129681492506738,0.1234405376
1,1,3,1,0,0,1,2,2,1,1,4,7,4,3,2,2,2,2,2,1,1,1,2,2,3,0.2546344404794763,-0.5345916719092135,-0.3638055675903829,0.640819719644837,0.14127755601320607,0.16439605392318835,-0.23802621179414002,-0.004970823303138023,-0.7177774614192955,0.150214661
3,3,1,1,1,1,1,2,2,1,1,2,8,1,3,2,2,2,1,2,1,1,2,2,2,2,0.8577569404727845,1.1982023526135601,0.9745407894148395,0.4808208443167221,-1.0934295938169276,-1.18730785234761,-0.010970613421788672,0.26710402799956534,0.39515559983213444,0.2571066927
3,3,1,1,0,0,3,1,3,1,4,2,7,1,3,2,2,2,1,2,1,1,2,2,2,1,0.1468699233524603,-1.3880922235350368,-1.848988986522406,-0.4586259656197318,0.06720531617284949,-0.6357575714514545,0.03424391866588371,1.8210761193319296,-0.3418698086763231,0.2536406208
3,2,1,1,0,0,3,1,1,1,1,3,7,3,3,2,2,2,1,2,2,2,2,2,2,1,-1.268147010526162,0.22058750923436754,0.19049972021875586,-0.681502982984033,0.4487852352980721,0.2986015919807574,-0.6724220064532622,0.5013017536931603,0.6352206109350761,0.1537276007
3,3,3,1,0,0,3,1,4,2,1,3,6,4,3,1,1,1,2,2,2,2,2,1,1,2,0.43102066461343513,-0.25404518215650473,0.4424712721399679,0.9472147823915641,0.2128680920998006,0.9238873928769017,0.46702195355450515,-0.5197531355220311,1.1248052378898408,0.5496319885
3,3,3,1,0,0,3,2,1,1,1,2,8,4,3,2,2,2,2,2,2,2,2,2,2,2,-0.7425282991813068,0.2681858577136437,-0.5858255758966348,0.7329643035242771,-0.05011805659454299,1.1301504404815428,0.2722827894282072,0.013166985716197612,0.18090981744782408,0.3862065616
1,3,2,1,0,1,3,1,2,1,1,3,9,3,3,2,2,2,2,2,2,2,2,2,1,2,-0.15923703591593968,0.7052071439826727,1.687402126646128,-0.7525181113658745,-0.39459033399258864,0.7731439858169257,1.135115795760457,0.2108215492391094,0.3721287696564389,0.1666774052
1,3,1,1,0,0,1,2,2,3,4,4,6,1,3,2,2,2,2,2,2,2,2,2,2,1,1.3743240385109496,0.8004779494363999,-1.8505683434328883,-0.0860681773585385,1.3519100969956899,-1.3881412229403691,2.085428576161414,-0.0858377310543422,0.2687178477279499,2.0169652552
1,1,1,1,1,1,2,2,3,1,5,3,9,3,1,2,2,2,2,2,1,1,1,2,2,1,0.23881491896011733,-0.35398946814093446,1.6772495180566571,-0.7453897712041575,-0.3836233749293191,2.4935745868941828,-0.7880473105174954,1.8249418733673792,-0.7214971535465355,0.2003322166
3,3,3,1,0,0,1,2,3,3,1,3,6,2,3,2,2,2,1,2,1,2,2,2,2,1,-0.31583495074605067,0.1402661464684246,-0.059328004433390376,-0.341526098919349,-0.7735188447594021,-0.8750013326890393,0.4771747092536125,1.2304144963855914,-0.6632090500913658,0.3537087155
1,3,3,1,0,0,2,2,4,3,9,4,2,3,3,2,2,2,2,2,2,2,2,2,2,2,-0.6695515023920764,0.4932629902568378,0.6420418282739841,0.6399202969076683,2.151718453319719,-0.1701514956946238,-0.3652797492709441,-0.41436721041528407,-1.658601363702902,3.928507533
3,3,1,1,0,0,2,1,2,1,1,4,8,2,1,2,2,2,2,2,1,1,2,2,2,1,-0.32199040115572986,0.054239646986178475,-0.008390017916713231,-0.5171625914313792,-0.48964450285766703,0.6045543327779789,0.413668456235786,0.8984049422860032,-0.4980711261622167,0.1180689899
3,3,1,1,1,1,3,2,2,1,1,4,8,4,1,2,2,2,2,2,1,1,2,2,2,2,-0.7738100294579469,-1.0002696353342941,0.2779148189149013,-0.3462644553508189,-1.0038547991355935,-0.833137339437226,0.12015494299406221,-0.5631051671290769,-0.21339689544430734,0.2060549261
3,1,3,1,1,1,3,1,1,1,1,2,9,4,1,2,1,2,2,2,2,2,2,2,2,2,0.3231327012003098,0.83581780511292,0.790354609999245,-0.6431205030528634,0.25587281705711673,-0.4605063917234612,-0.6520830711144496,0.6833995983462434,-0.5132675637350792,0.1784218266
1,3,3,1,0,0,2,1,1,1,1,3,7,3,1,2,2,2,2,2,2,2,2,2,2,2,1.155021472366115,0.9871515608376616,0.44054463727939913,0.058739255118427425,1.076691120986191,0.6798666508327688,-0.5773395063646851,-0.6510051164384629,-0.8796582197849245,0.4528063405
3,3,1,1,1,0,2,1,2,1,1,2,7,2,3,1,2,2,2,2,1,1,2,1,2,1,-0.37246075079283775,-0.05336469189972047,-0.7143874235181741,-0.5556833968163687,0.02944738882035194,-0.21267252693599514,-0.730327141656552,-1.3776616719691763,-1.398193778596478,0.1313614645
1,1,3,1,0,0,3,1,1,1,1,4,8,4,3,2,2,2,2,2,1,1,2,2,2,2,0.8355106030305552,-1.069798048646321,-0.2830869472228999,-0.4588634497524997,0.37522269915654927,-0.8835453744431384,-0.3216520647418653,0.9539030829739754,-0.558886319014252,0.1421317923
1,2,1,1,0,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,-1.2525023136899045,-0.823129681909988,-0.6884913880931325,-0.10825898010292155,-0.17998312970347902,-0.08697798434830761,0.9805440550885915,-0.28070733150171995,0.43662009055976725,1.2073841191
3,3,3,0,1,0,3,2,2,2,2,3,6,3,3,2,2,2,2,2,2,2,2,1,1,2,-0.04216006217628587,-0.4683323048780561,-0.2823212419698275,1.866474373799663,-0.7868465708968632,-0.7503185647619545,-1.3295115972513145,-0.2839559830021199,0.3814716928655865,0.9216880064
1,1,2,1,0,0,2,1,3,2,1,3,2,4,1,2,2,2,2,2,1,1,2,2,2,1,0.44787223932050824,0.40214215941101766,1.7468761140091724,-1.0616101788617227,1.2316747278672049,-0.9299222650998229,-2.045398340263974,1.4203713774715159,-1.5857150029818272,0.2746324701
1,1,3,1,0,0,3,2,1,1,1,4,6,5,2,2,2,2,2,2,2,2,2,2,2,2,1.7813881907789728,0.8996456894819246,1.2681107884533969,0.7564726613273483,0.5898229319169304,-0.24154152385049077,-0.2701787084559766,0.336780613286381,-0.9989541824522962,0.2151112006
2,1,1,1,0,0,2,1,4,1,1,3,7,1,1,2,2,2,2,2,2,2,2,1,1,1,-0.03573835106687619,-0.8927166135749776,0.24834593580452985,-0.32105639116036566,-0.9057516534869418,-0.22663700001277404,-0.6067922276651029,-1.0812598124384372,-0.4319153037887093,0.1161859617
3,3,3,1,0,0,1,2,2,1,1,3,6,1,3,1,1,1,2,2,2,2,2,2,2,4,0.23638231492802714,0.20250790818220096,-0.7147139460855612,0.6839555216992016,0.3217108755258691,-0.47056528068157116,-0.18561871876897773,-0.6397564374737492,1.4159874698975436,0.3578938272
2,3,1,1,1,0,2,1,2,1,1,3,8,2,3,2,2,2,2,2,2,2,2,2,2,1,0.952262138266953,0.6371308765228112,-0.0879288274762549,-1.3871630631089062,1.2419874796058932,-1.1832232678009935,0.5609852700337354,0.8598464241763265,1.4933040321143602,0.2307352579
1,1,1,1,0,0,1,2,3,1,1,3,7,2,3,2,2,2,2,2,1,1,2,2,2,1,2.4944031450584108,0.4759114340803628,1.4033661172432388,-0.38684977458883973,-0.04217732166890922,-1.2872342780107278,1.2522845654609494,0.493608462691856,0.30466554804497264,0.2523749913
3,1,1,0,0,0,3,2,2,1,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,4,0.7521125114684923,-0.0908582589079408,-0.8470664527712617,1.7978857669068147,-0.0982846263939634,1.7522061148653179,0.9949307653614593,0.26317017179291524,-1.1546654406678059,0.2641377774
1,3,1,1,0,0,3,2,4,2,1,4,3,2,3,2,2,2,2,2,2,2,2,2,2,1,0.39346045973412486,1.3389407710670833,1.148410310322667,-0.1425144855294721,-0.42265228752733613,-0.2832865325150218,-1.988292252133203,0.1378448094154987,1.5614596719878358,0.4520799679
1,1,1,1,1,1,1,2,3,1,4,3,8,4,3,1,2,2,2,2,1,1,1,2,2,3,-1.131255689919266,-0.5869578737523644,-0.7650035497708989,-0.38081881564104286,-1.1475360840690885,0.3983491009078839,0.08008183965850063,-0.10745770968377898,-0.381251747595022,0.2798910571
1,3,3,1,0,0,1,1,4,1,1,2,5,4,3,2,2,2,2,2,1,2,2,2,2,3,0.7003366261163837,-0.6387874780858929,1.7536279939364503,-0.48599285315436447,-0.21485243963921546,-0.3804486264351378,0.7829342750444493,0.5600155962116823,-0.6255081272368656,0.1545415577
3,2,1,1,1,0,1,1,4,1,1,4,7,2,3,2,2,2,2,2,1,1,2,2,2,1,0.06723705330141787,0.46360333867446496,-0.5789530709534284,-0.010409384400500325,0.31464880166517445,0.09418071812706638,-1.46132606765774,0.22455179470517536,1.5188050044310504,0.1667190735
1,1,2,1,0,1,3,2,4,1,1,3,8,4,3,1,2,2,2,2,1,1,1,1,1,3,0.9836921452208316,-0.6025432637243271,-0.5800685600815927,0.02892413610109454,-0.5698218617624375,-0.06151195079128406,0.2779562867019653,0.3254551263006009,-0.6468805562504134,0.1335415851
3,1,1,1,0,1,1,2,1,1,1,3,9,4,3,2,2,2,2,2,2,2,2,2,2,3,-0.011508346412281639,0.6232041797637057,-0.38625835477376147,0.14919146475754078,-0.707873288481427,-0.14477083713325478,1.0188937321489804,-0.46295390140177756,-0.6529710723967315,0.8963666243
1,1,3,1,1,0,3,1,2,1,1,4,5,5,3,2,2,2,1,1,1,1,1,1,1,2,-1.1508398948223453,-1.5439229513456916,-0.9853108981647645,0.4455423927953161,-0.3869858634209593,0.7962563883983751,-0.39396154727156846,-1.265506872391515,-0.4799428483972715,0.1225574628
1,1,3,1,1,1,2,2,3,1,1,3,7,4,1,2,2,2,2,1,1,1,2,2,2,3,1.2885697082167749,-1.240317850358075,-0.35580642418669955,-0.72318242381406,0.2643972298220266,-0.22074627668640956,-0.22456101827006875,-0.31954473044602394,-1.6136060737917224,0.1298178402
3,1,1,0,0,0,3,2,2,3,1,4,5,2,3,2,2,2,2,2,2,2,2,2,1,1,-0.4987488653647026,1.3670996055128257,-0.805202757509196,3.048597947364337,1.9162604116674533,-1.3182949440177631,-0.2555191625034654,-1.2521900054561887,1.0492969241708165,1.990960224
1,3,3,1,0,1,2,1,4,1,3,2,5,3,1,2,1,1,2,2,2,2,2,2,2,2,-0.33567142640979786,1.1969852081776073,-0.6422524042987027,-0.7887287002738393,0.26051712834028473,0.15667257942632878,-0.07516204782390531,0.9415951768341472,0.6195831947907602,0.4230107103
1,3,1,0,0,0,1,1,2,2,1,4,8,2,1,2,2,2,2,2,2,2,2,2,1,1,-1.2384683646200647,1.394266487134089,-0.4245945197053786,0.8832231841266924,-0.09815249352215183,0.7932389548302892,0.29750615799548663,-0.9185950309511506,0.2568093418715703,1.4171614877
3,1,1,1,0,0,1,2,2,1,1,2,9,2,2,2,2,2,1,2,1,1,1,1,2,2,-1.1309135693794399,-0.767514068958149,0.09213400699032735,1.4413115637139462,0.0363097027193946,0.2971787439783756,0.10925421495563215,-0.7871992908883277,0.30668265802349925,0.2434522287
3,1,1,1,0,0,3,2,1,1,1,1,7,3,3,2,2,2,2,2,2,2,2,2,2,2,1.2850342974686135,0.8206870372311871,-1.056340564020255,-0.050731809351889465,0.1570595812386631,-0.7775746748347295,0.5369095560664384,-0.27622043174550626,0.3046742509517042,0.8018104032
1,1,1,1,0,0,2,2,2,2,1,4,2,3,3,2,2,2,1,2,1,1,1,2,2,1,-1.0144931001998563,-1.400200243403063,1.2984520767200067,-0.6315386551094022,-0.2356221808441084,-0.44670651202590833,-1.5596731065542966,1.949376587133563,-1.3275011646928492,0.5399159555
1,1,3,1,0,0,3,2,4,2,1,3,6,3,3,2,2,2,1,2,2,2,2,1,2,3,1.0264320541990009,0.9487298674670511,-0.16898372488783803,2.9672006910534225,1.0527695078642625,-0.38162064423061626,-0.22775369341535745,0.731611501748187,0.84954272713376,0.5732526544
1,3,3,1,0,1,3,2,1,1,1,4,3,4,3,2,2,2,2,2,1,1,1,2,2,4,-0.5854020119643221,-0.631694698068838,-0.8077204858040835,2.411680696492371,2.782387071434789,-0.448595479153704,-0.22170057551332112,-0.8970135247241788,0.08311513082367589,1.1169987207
1,1,1,1,0,0,2,1,2,2,1,3,8,4,1,2,2,2,2,2,2,2,2,1,2,1,-0.7612883962526534,0.10587629150151971,0.32706287269603795,-1.0300438390904254,-0.3483706638665711,1.4084845588598454,-0.2634702712604806,-0.2843379053787388,0.5578439397339637,0.3796531148
3,3,3,0,0,0,3,1,1,2,1,2,6,5,3,2,2,2,2,2,2,2,2,2,2,4,2.3109410000851205,0.1568130516544109,-0.5930324654754597,1.7531072138901085,1.359513105285779,-0.010569457399339554,-0.7480053367450671,0.42053664094180865,-0.12827447923733418,0.4074597128
1,1,1,1,0,1,1,2,4,1,1,3,6,4,2,2,2,2,2,2,1,2,1,2,2,2,-0.163140914211358,-0.3077876740432272,0.3036189610655158,1.7184131914807754,-1.2992960331525634,0.054953649380957155,-0.15194876950121172,0.18315745510743137,-0.8012223231249185,0.1436458586
3,3,3,1,0,1,1,2,4,1,1,2,6,5,1,2,2,2,2,2,1,1,2,2,2,3,-0.9338039023990662,0.6419521935336374,1.8024673641277742,-0.6285944382108661,-1.4382422233476984,0.6425715089251195,-0.37242686516980783,0.010366654398347984,0.5487452543811432,0.2608828591
3,1,1,0,0,0,2,1,1,2,1,4,4,3,3,2,2,2,2,2,2,2,2,2,2,1,-1.140797964164229,-0.7269282084179112,0.929266183433446,-0.47732858454709565,0.8807359413447783,0.4127664381473638,-1.6095344242444392,0.7009541055550617,-1.338370226882882,0.8070751509
2,3,3,1,1,0,1,2,4,1,4,3,8,2,3,2,2,2,2,2,1,1,2,2,2,2,0.5491612550236948,0.9501284719344685,0.14377686697941877,2.2434830105538444,-0.17557401418596413,-1.375151977586699,-1.473309664539498,-1.4911106880550533,1.299946771349181,0.1731494728
1,1,3,1,0,0,3,2,3,1,1,4,6,3,3,2,2,2,2,2,1,1,2,2,2,2,-0.06489205984209062,1.3878570325757276,0.8245813570073235,0.23822228141982507,-0.09066182246197015,-1.082745768282505,-0.5245703458089339,0.26377958945467594,-0.5906754603158128,0.1659977529
1,1,1,1,0,0,3,1,1,1,1,4,6,4,3,2,2,2,2,2,2,2,2,2,2,3,-0.03957411692284226,-1.1369920671918525,-0.41690331212394593,0.18776355315139953,-0.3019416318224584,1.2401245702029473,-0.2341741923816314,0.6685164116238091,0.3183800154769698,0.4388441614
1,1,1,1,0,0,3,2,3,1,1,3,8,1,1,2,2,2,2,2,1,2,2,2,2,1,0.8730303181674024,0.19115146343579154,-0.14104121949546988,-0.8746225795348063,-0.5039044288310925,-0.46813339608924043,0.5952515007003981,2.08467790796283,-0.6066215318509117,0.0955941694
2,3,1,1,1,1,1,1,2,3,1,4,3,2,1,2,2,2,2,2,1,2,1,2,2,1,-0.7208204533478787,-0.39153702167499754,-0.018597592002268203,-0.6008168652643808,1.8059601153300262,1.4384657416352367,-1.081553819702475,1.2749457760527847,-1.6854883569668768,7.1457755586
1,3,1,1,0,0,3,1,2,3,1,4,6,1,2,2,2,2,2,2,1,1,1,2,2,2,0.3864170304741155,-0.7466213048860441,-0.6556735231015838,0.012094690706886312,0.6393463177016163,-0.13358557875941693,0.645136268089641,-0.4351794568822253,-0.6114798064320094,0.9352318695
1,1,2,0,0,0,3,2,1,1,1,3,7,4,3,2,2,2,2,2,2,2,2,2,2,3,2.304087195291284,0.8502294843899464,1.8204752841383482,1.053566445603476,0.5656051361212757,-0.8707550862124094,-0.7294784721165645,-0.8694497482208638,1.0868283406488335,0.0969072293
3,3,3,1,1,0,3,2,3,1,1,2,8,3,3,1,2,2,2,2,1,1,1,2,1,3,-0.8944039740969685,-0.6247549019551011,-1.5321388338546036,-0.2579544004214798,-0.17065986395658456,0.7694610017701103,-0.01728673165885827,-0.3863612511602066,-0.4069673298553152,0.2387529158
3,1,1,1,0,0,1,2,4,1,1,3,7,2,3,1,2,2,2,2,1,2,2,2,2,2,0.5392972508865403,0.6287737957109122,0.3901132738531326,1.132192422487078,-0.06843804639065938,-0.9199040588276072,-0.4581563584913742,-0.10672261452007382,0.25532448364722976,0.21010737
3,1,1,1,1,0,1,2,1,2,1,3,8,2,3,2,2,2,2,1,2,2,2,2,1,1,1.21980880844177,0.41823903665270235,1.8673537741000212,-0.8699068730241395,-0.9077417038220388,0.4226661572796609,0.9973136562841508,-0.909187078317114,0.5192474197001006,0.6009171106
3,3,3,1,0,0,1,2,2,1,1,4,7,4,2,2,2,2,2,2,2,2,2,2,1,2,0.03704844436066153,0.47367360380191376,-1.1375311813680131,-0.087077857297665,-0.1784726690406073,-0.2913236628955195,-0.14676429107422015,-1.0685504814069176,0.5001527310391627,0.1320171621
3,3,3,1,0,0,1,1,2,1,1,4,8,3,3,2,2,2,2,2,2,1,2,2,2,3,0.06196841317468134,-0.9617967193439899,0.1273762894659908,0.4304839313264762,-0.374091137320146,-0.3062610729879668,0.44026266131041425,-0.11136034782849275,-0.6073993785796264,0.0950765501
1,3,3,1,0,0,2,1,3,3,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,3,-0.969524528104645,0.0017200630299867895,1.2477551383107588,-0.5984294203878702,-0.07485694089887213,-0.2783585073506793,1.460905997624961,0.5456212291009463,-1.524525896870232,1.3488851707
3,2,1,1,1,0,3,2,3,2,1,3,8,2,3,2,2,2,2,2,2,2,2,2,2,1,-0.7325420618749392,1.3024891512829413,-1.2314568637512289,-0.7966069004131409,-0.18570265370222983,-1.0114657629184325,1.2626158029762722,0.5138280873854949,-0.4862452194997297,1.7277837445
3,1,1,1,0,0,3,2,3,1,1,2,6,3,3,2,2,2,1,2,1,2,2,2,2,2,0.09687032145094275,-1.2218022750041624,0.1669201856271135,-0.5123867091448695,-0.6595089317329712,-0.22158510697567504,0.8450434463509413,1.3109763215318142,0.5225046927833349,0.2952060333
1,3,1,0,0,1,3,1,1,1,1,3,9,2,3,1,2,2,2,2,2,2,2,2,2,1,0.8659545226375402,1.1140600900953208,-0.7869450585589552,0.1562422311276075,0.21642921266058074,-0.3082748686862867,-0.652634871595275,0.9523805030134566,0.25078601482872415,0.1750531664
1,1,1,1,0,1,3,2,3,1,1,4,6,5,1,2,2,2,2,2,1,1,1,2,2,1,0.5235580961818268,0.5781183304777952,0.6563203894727675,-0.5138465301497944,-0.2686461820002742,-0.9661109523272647,-1.6927829416853628,0.023907696919843565,-1.5626322563355175,0.1094451719
3,3,3,1,0,0,1,2,2,2,2,3,3,4,3,2,2,1,2,2,2,2,2,2,2,3,1.3293628336400325,-0.8823924089706168,-0.01882485000825071,0.9256318600339156,-1.2651020717318666,0.6878069638382552,-0.7879599247337742,-1.2711097190090708,-0.673741062107986,0.6417687212
3,3,1,0,0,0,3,1,4,1,1,4,9,2,3,2,2,2,2,2,2,1,2,2,2,1,-0.6311518136333282,1.1687039072788616,0.8106609367229212,-1.0324156013371826,0.7130615815528283,-0.7663024808148197,-0.6314844927832332,0.6407751647066503,0.6715590472498968,0.6128929269
1,3,2,1,0,0,1,2,1,2,5,2,4,2,3,1,1,1,2,2,1,1,2,1,1,2,-0.012261434957237888,-0.815222147669396,0.15725544377041697,0.7917700427785728,-0.5564297452688215,0.27932387410614024,-0.0688994647732171,-0.25511660588543317,-0.6709587541855275,0.4962679727
1,1,2,1,0,1,3,2,2,1,1,4,7,3,3,2,2,2,2,2,1,2,1,2,2,3,0.04571329380235163,0.8375849678962795,0.7809292745230672,0.3930302155415211,1.2095714775398554,3.471177659468371e-4,-0.7206854737515161,0.742709741623603,1.1291292014887127,0.2446570153
1,1,3,0,0,0,2,2,4,1,1,4,4,5,1,2,2,2,2,2,2,2,2,2,2,2,-0.6386224875250724,0.8813909526411735,0.33432760949573953,3.000922058523048,3.000945664573964,-1.0128001861986295,-0.1678412834269159,0.08611896512846293,0.9609118700540161,0.1740883054
3,3,1,0,0,0,1,2,1,1,1,4,7,1,2,2,2,2,2,2,1,2,2,2,2,1,2.149424653610369,0.4961851447114049,1.6490113698118858,1.662634001010319,-0.20464821321287577,0.002581476556906463,0.4428104394486105,0.14081388764846944,0.9233103864057162,1.2314360054
1,1,1,0,0,0,2,2,3,1,1,4,5,2,2,1,1,1,2,2,2,1,2,2,2,2,-0.6140981924166465,-0.57958230943323,-0.9277887352567279,0.810824333963475,0.03661956272046055,0.7650201948690023,-1.4568435490838136,0.8187042160653153,-0.6570367201152458,0.9506329224
1,1,2,1,0,0,3,2,4,2,1,4,5,5,3,2,2,2,2,2,1,2,2,2,2,2,-0.8078892467524202,-0.28496453279350364,0.42591285591774847,0.09643312638121994,0.13414556445973427,0.09182525837567387,0.9370857465563837,0.528243478200171,1.356556315615651,0.4449283289
1,3,3,1,1,1,1,1,4,1,1,2,9,3,2,2,2,2,2,2,2,2,2,2,2,3,-0.24400702622695164,1.2622341709384046,-0.06901976894088566,0.4468458923177513,0.39678558314050066,0.5350482324235503,0.48131746011636967,-0.6504199307690011,0.2327121448097405,0.546619466
1,2,1,0,0,0,2,1,1,2,1,4,5,1,1,2,2,2,2,2,2,2,2,2,2,1,-1.313191851825744,0.29617121192054985,1.3667743287617862,-1.1561693033070761,1.1125827897778704,-1.0478323738197923,0.30221108962865395,0.6288678039199557,0.7019095325417297,0.5838526474
3,3,3,1,0,1,3,1,1,2,1,4,7,2,1,2,2,2,2,2,2,2,2,2,2,2,0.20251219245398464,-0.2502747184404456,-0.14789323656074896,-0.5345541553199609,-0.7162229635939997,1.2610894270474977,0.3388288781728361,0.6881088602062772,1.3645059124660164,0.5240326991
3,3,3,0,0,0,2,1,1,2,1,2,7,2,3,2,2,2,2,2,2,2,2,2,2,1,1.1439095623569846,0.7001731167944258,0.40835346577790005,-0.9068458669502175,-0.4334452009089276,1.0108692586006276,2.0013847953805333,0.012715902992473008,-0.716845843066857,3.1032916795
1,3,1,1,0,0,2,1,1,1,1,4,4,1,3,2,2,2,2,2,2,2,2,2,2,1,-0.6409603100105332,0.12244789286216005,0.55784367338425,-0.4719410682457631,0.08070709137542349,-1.0147381588366353,0.08259386962763755,1.1374479366815535,-0.3543291341918145,0.1068048239
3,1,2,1,0,0,2,1,2,2,1,3,8,3,1,2,2,1,2,2,1,2,2,2,2,3,0.10522794066745497,0.7207914624448328,-1.319705107474987,-0.64151703636317,-0.015235674971644306,0.7804315031933408,1.0269759707692663,2.1742762712309376,-1.7512436105794789,0.3768645698
1,1,2,0,0,0,2,1,4,1,1,2,6,2,1,2,2,2,2,2,1,2,2,2,2,4,1.7305266785560596,-0.19283017892108822,1.2459905144365249,3.0273871207105043,2.143587006213941,2.252528319987436,1.4930423988065031,1.375811756074994,0.4749349599392676,0.0922839966
3,1,1,1,0,1,3,2,4,1,1,3,7,2,1,2,2,2,2,2,2,2,2,1,2,1,0.23057305556595387,0.5837266543629184,0.5703592387267941,-0.833771001636384,-0.18923291159187028,0.10026134281404459,0.6078714290035717,1.1535084291773985,-0.5569575203375651,0.2513916252
3,3,3,1,0,0,2,1,4,1,4,3,8,2,3,1,1,1,2,2,1,1,2,2,1,3,-0.11090563688813636,0.05896604851390724,-0.07620331338974495,0.6532254945660649,0.34088931325035127,0.26209610168385733,0.027082160614505697,-0.12954771843542381,0.3100730943271634,0.1574883471
